id,name,artist,album,release_year,genres,key,mode,tempo,time_signature,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,analysis_url,preview_url
6NlKpIgOeU0y4puwrTFI2w,Apotheosis,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,11,0,167.68,3,430151,0.0876,0.271,-15.069,0.0415,0.861,0.955,0.0678,0.0354,https://api.spotify.com/v1/audio-analysis/6NlKpIgOeU0y4puwrTFI2w,https://p.scdn.co/mp3-preview/75bb2cdfaa26983b7b0cce05676ff3bd098c1116?cid=d15799fa66d145678638eaacc0278873
51OfsM1aAu2V8OLql5NHQn,Nadir,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,0,1,69.243,3,218781,0.118,0.422,-19.765,0.0724,0.46,0.883,0.265,0.0644,https://api.spotify.com/v1/audio-analysis/51OfsM1aAu2V8OLql5NHQn,https://p.scdn.co/mp3-preview/b3d46df926035e870a8e84bae53ac2c291770400?cid=d15799fa66d145678638eaacc0278873
1EzDzb65cLLUMG8KKkzfIF,Reclamation,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,11,0,73.092,4,136963,0.137,0.21,-21.407,0.0382,0.894,0.467,0.104,0.0378,https://api.spotify.com/v1/audio-analysis/1EzDzb65cLLUMG8KKkzfIF,https://p.scdn.co/mp3-preview/ecbdbd90149227bd06560a6be743965ed34c6ba0?cid=d15799fa66d145678638eaacc0278873
73HmLjrxO0mxlWPvcEz2Ec,Atonement,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,2,0,74.863,3,371514,0.0954,0.365,-16.373,0.0544,0.89,0.895,0.097,0.074,https://api.spotify.com/v1/audio-analysis/73HmLjrxO0mxlWPvcEz2Ec,https://p.scdn.co/mp3-preview/cab1dc6a49a6e35b09bd75639addab1473a19cf6?cid=d15799fa66d145678638eaacc0278873
77cMLMhjmSWmIde5clp5b1,Descent,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,9,1,80.199,3,161588,0.0977,0.184,-23.425,0.044,0.307,0.836,0.344,0.0633,https://api.spotify.com/v1/audio-analysis/77cMLMhjmSWmIde5clp5b1,https://p.scdn.co/mp3-preview/d215520a0051015c42dee3b071f8031d2806a27d?cid=d15799fa66d145678638eaacc0278873
6DvAy4juNUsD12WV9lKoBf,Temptations,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,2,0,83.297,3,254428,0.0838,0.102,-23.961,0.0328,0.866,0.919,0.098,0.0382,https://api.spotify.com/v1/audio-analysis/6DvAy4juNUsD12WV9lKoBf,https://p.scdn.co/mp3-preview/a69d281414ba2ba91cbe858d658f0d3e6c40056c?cid=d15799fa66d145678638eaacc0278873
1Lw8az0pvHNLIhOT2DWQ9W,Nascence,Austin Wintory,journey_(original_video_game_soundtrack),2012,indie game soundtrack|orchestral soundtrack|soundtrack|video game music,11,0,105.838,3,106960,0.184,0.109,-18.185,0.0413,0.935,0.945,0.129,0.0374,https://api.spotify.com/v1/audio-analysis/1Lw8az0pvHNLIhOT2DWQ9W,https://p.scdn.co/mp3-preview/9aff3300c584f89cb311c8a520d59d140fd99dfd?cid=d15799fa66d145678638eaacc0278873
5ERZGchTi6sysVmA913Ryx,Forget Me Nots - Remastered,Patrice Rushen,straight_from_the_heart_(remastered),1982,disco|funk|jazz funk|post-disco|quiet storm|soul,6,0,113.82,4,284507,0.919,0.458,-6.963,0.0429,0.0797,0.0558,0.0534,0.963,https://api.spotify.com/v1/audio-analysis/5ERZGchTi6sysVmA913Ryx,https://p.scdn.co/mp3-preview/333ca7a0e4bb6a67775184d190ab04bcfb7c58f7?cid=d15799fa66d145678638eaacc0278873
3a2TRkw1ckD0oPMHVXUZNR,Adagio: Sonata No. 3 In E BWV 1016,The Swingle Singers,jazz_sebastien_bach_volume_2,2000,,6,0,100.51,3,234800,0.307,0.121,-19.832,0.0398,0.944,0.972,0.103,0.2,https://api.spotify.com/v1/audio-analysis/3a2TRkw1ckD0oPMHVXUZNR,
5pCZtnWphTnsVBC6IYnQEj,Prelude And Fugue No.10 In E Minor BWV 855,The Swingle Singers,jazz_sebastien_bach_volume_2,2000,,9,0,113.475,3,178107,0.366,0.261,-18.144,0.0393,0.915,0.916,0.112,0.254,https://api.spotify.com/v1/audio-analysis/5pCZtnWphTnsVBC6IYnQEj,
6DmJbnUBcQx67fno4qEnRQ,Prelude No.9 [The Well-Tempered Clavier - Book 2 BWV 878],The Swingle Singers,jazz_sebastien_bach,2000,,1,1,99.84,4,199000,0.457,0.343,-16.021,0.109,0.737,0.986,0.172,0.516,https://api.spotify.com/v1/audio-analysis/6DmJbnUBcQx67fno4qEnRQ,
2LwbqTvfgS4y93lxZiXPuQ,Doctor Who,Ron Grainer|Carolina Eyck,thetis_2086,2022,hauntology|theme|theremin,11,0,104.105,3,209234,0.277,0.173,-23.138,0.033,0.917,0.942,0.377,0.201,https://api.spotify.com/v1/audio-analysis/2LwbqTvfgS4y93lxZiXPuQ,https://p.scdn.co/mp3-preview/facf3680e725add9f1855672e34700d094dc1918?cid=d15799fa66d145678638eaacc0278873
7EPGu3fqqsZkFXP4knkgaY,Duoon,alva noto|Ryuichi Sakamoto,vrioon,2002,abstract idm|ambient|drone|glitch|intelligent dance music|compositional ambient|japanese classical|japanese contemporary classical|japanese soundtrack,6,1,120.003,4,346907,0.454,0.0384,-28.692,0.0407,0.96,0.904,0.102,0.0394,https://api.spotify.com/v1/audio-analysis/7EPGu3fqqsZkFXP4knkgaY,
3OYW4fQcGcqaaYLHDOz71i,Aurora,alva noto|Ryuichi Sakamoto,insen,2005,abstract idm|ambient|drone|glitch|intelligent dance music|compositional ambient|japanese classical|japanese contemporary classical|japanese soundtrack,8,1,120.023,4,531600,0.565,0.174,-24.649,0.132,0.409,0.953,0.107,0.0327,https://api.spotify.com/v1/audio-analysis/3OYW4fQcGcqaaYLHDOz71i,
5V6JxvuNcZUDoAG5a0NAat,Siisx,alva noto|Ryuichi Sakamoto,revep,2006,abstract idm|ambient|drone|glitch|intelligent dance music|compositional ambient|japanese classical|japanese contemporary classical|japanese soundtrack,10,0,100.54,1,444987,0.44,0.209,-22.775,0.0432,0.939,0.938,0.108,0.0625,https://api.spotify.com/v1/audio-analysis/5V6JxvuNcZUDoAG5a0NAat,
5zeaIcBVA0Ta8JVp1S5zDM,Define Dancing,Thomas Newman,wall-e_(original_motion_picture_soundtrack),2008,orchestral soundtrack|soundtrack,1,1,98.7,4,143373,0.313,0.378,-13.851,0.0307,0.802,0.847,0.119,0.0952,https://api.spotify.com/v1/audio-analysis/5zeaIcBVA0Ta8JVp1S5zDM,
2SGW2reRU2ZvIinJAhAogC,EVE,Thomas Newman,wall-e_(original_motion_picture_soundtrack),2008,orchestral soundtrack|soundtrack,1,1,98.896,4,62400,0.412,0.461,-11.091,0.0339,0.777,0.814,0.219,0.038,https://api.spotify.com/v1/audio-analysis/2SGW2reRU2ZvIinJAhAogC,
6XJGpirOP4Bgurcvkdanxb,American Beauty,Thomas Newman,american_beauty_(original_motion_picture_score),2000,orchestral soundtrack|soundtrack,7,0,77.018,4,186067,0.206,0.00664,-31.964,0.0366,0.98,0.958,0.0883,0.052,https://api.spotify.com/v1/audio-analysis/6XJGpirOP4Bgurcvkdanxb,
5uuZI0l5SMRMAIVzPl1xgU,Dead Already,Thomas Newman,american_beauty_(original_motion_picture_score),2000,orchestral soundtrack|soundtrack,7,0,128.003,3,198360,0.813,0.331,-11.152,0.048,0.811,0.851,0.136,0.239,https://api.spotify.com/v1/audio-analysis/5uuZI0l5SMRMAIVzPl1xgU,
7metVaMHo59uC8HR6YhTdp,Wabash River Float,Thomas Newman,the_judge_(original_motion_picture_soundtrack),2014,orchestral soundtrack|soundtrack,7,1,120.018,3,259800,0.429,0.216,-18.332,0.038,0.898,0.897,0.06,0.0359,https://api.spotify.com/v1/audio-analysis/7metVaMHo59uC8HR6YhTdp,https://p.scdn.co/mp3-preview/b039e9de325fa2cd4730b06ce80d03d552394cf8?cid=d15799fa66d145678638eaacc0278873
78Vjs8NC615aoifiM6QvLb,Ten Speed,Thomas Newman,the_judge_(original_motion_picture_soundtrack),2014,orchestral soundtrack|soundtrack,2,1,117.152,3,58160,0.641,0.321,-14.61,0.0449,0.573,0.906,0.112,0.18,https://api.spotify.com/v1/audio-analysis/78Vjs8NC615aoifiM6QvLb,https://p.scdn.co/mp3-preview/be3c7bdbcdbfef49ce35ef89dd9ca6d48b272095?cid=d15799fa66d145678638eaacc0278873
0xf0Bhxyy12OYJZMfWRl8l,Diamond Collapsible,Thomas Newman,the_judge_(original_motion_picture_soundtrack),2014,orchestral soundtrack|soundtrack,2,1,184.014,4,90387,0.433,0.302,-19.178,0.063,0.987,0.829,0.32,0.106,https://api.spotify.com/v1/audio-analysis/0xf0Bhxyy12OYJZMfWRl8l,https://p.scdn.co/mp3-preview/e8ab79af59b6904c0cf33ac54e7e44e8edc9bbaa?cid=d15799fa66d145678638eaacc0278873
26TBaKgDhIrE1xTlzkNKCF,Reward for Dog,Thomas Newman,the_judge_(original_motion_picture_soundtrack),2014,orchestral soundtrack|soundtrack,6,1,120.802,4,63667,0.549,0.308,-18.606,0.053,0.511,0.707,0.0908,0.0847,https://api.spotify.com/v1/audio-analysis/26TBaKgDhIrE1xTlzkNKCF,https://p.scdn.co/mp3-preview/3104b8b78e62616767c861e3772c12deec2458f2?cid=d15799fa66d145678638eaacc0278873
6dW6I21F3v1tuGJLoe278S,Samantha,Thomas Newman,the_judge_(original_motion_picture_soundtrack),2014,orchestral soundtrack|soundtrack,7,1,164.916,5,71427,0.167,0.0193,-25.239,0.0518,0.989,0.873,0.0758,0.149,https://api.spotify.com/v1/audio-analysis/6dW6I21F3v1tuGJLoe278S,https://p.scdn.co/mp3-preview/36ee2d3449f32c8cf3136b81cccef71609279c53?cid=d15799fa66d145678638eaacc0278873
7J8rHouFygu7QvQYCWfJCz,Indiana,Thomas Newman,the_judge_(original_motion_picture_soundtrack),2014,orchestral soundtrack|soundtrack,2,1,135.805,4,134080,0.256,0.122,-17.666,0.0346,0.92,0.775,0.0816,0.207,https://api.spotify.com/v1/audio-analysis/7J8rHouFygu7QvQYCWfJCz,https://p.scdn.co/mp3-preview/74bd537775cc8431640e31ab97c1f53bc8d60fcd?cid=d15799fa66d145678638eaacc0278873
6lNdJVx5QloSub5FcX9Pmm,Primitive Painters,Felt,the_strange_idols_pattern_and_other_short_stories_/_ignite_the_seven_cannons,1984,c86|dream pop|tape club|uk post-punk,9,1,83.181,4,362933,0.0907,0.646,-9.851,0.0365,0.0005,0.86,0.15,0.602,https://api.spotify.com/v1/audio-analysis/6lNdJVx5QloSub5FcX9Pmm,https://p.scdn.co/mp3-preview/1e5ba56e7ec444909e6de280d55b095f9976b61e?cid=d15799fa66d145678638eaacc0278873
3xjhSs614NqALivarSVYhV,When I See Scissors I Can't Help But Think of You,The Dead Texan,the_dead_texan,2004,ambient|compositional ambient|drone|pastoral|warm drone,5,0,0,0,239800,0,0.198,-17.157,0,0.812,0.924,0.156,0,https://api.spotify.com/v1/audio-analysis/3xjhSs614NqALivarSVYhV,https://p.scdn.co/mp3-preview/724fb6d865baef113e16c55f340d5a19c088fa7f?cid=d15799fa66d145678638eaacc0278873
2O905tnfszDVu1pZ2HJori,Tinnitus of the City - Original Version,Rasmus Liebst,stella_polaris_-_the_seven_seas_2011,2011,,10,0,89.78,4,368493,0.407,0.552,-14.126,0.0879,0.159,0.886,0.104,0.0439,https://api.spotify.com/v1/audio-analysis/2O905tnfszDVu1pZ2HJori,https://p.scdn.co/mp3-preview/c871c3c17445000b1dea025b676fa2abab993226?cid=d15799fa66d145678638eaacc0278873
1DZ5alireHmDdsOYnwgrlG,Niv,Geju,niv_(remixes),2016,ethnotronica|organic electronic,0,1,98.013,4,408801,0.657,0.433,-14.208,0.043,0.0619,0.847,0.333,0.0376,https://api.spotify.com/v1/audio-analysis/1DZ5alireHmDdsOYnwgrlG,https://p.scdn.co/mp3-preview/62d8ea3c534693bf6e1c40bdc7dd5067d5bae7b4?cid=d15799fa66d145678638eaacc0278873
4qp0hkENqp6e9wxYGFdhAo,Hundred and Five,AZUR,2,2019,,11,1,105.039,4,262733,0.693,0.931,-6.488,0.0429,0.0642,0.893,0.0891,0.331,https://api.spotify.com/v1/audio-analysis/4qp0hkENqp6e9wxYGFdhAo,https://p.scdn.co/mp3-preview/d4731ffa46d595e3f68b5969076b152c476785dc?cid=d15799fa66d145678638eaacc0278873
4eP7VbswtkGd5Hlyj4E7Qx,Nevada,Kerala Dust,late_sun,2017,organic electronic,8,1,108.018,4,363095,0.913,0.141,-14.659,0.105,0.617,0.907,0.084,0.364,https://api.spotify.com/v1/audio-analysis/4eP7VbswtkGd5Hlyj4E7Qx,https://p.scdn.co/mp3-preview/90c7eba1a80ce83e342976f14ef3ce7e4d93330a?cid=d15799fa66d145678638eaacc0278873
2r7JnMf6lNNcjKyCv1r6ot,BomBom (feat. The Teaching),Macklemore & Ryan Lewis|Macklemore|Ryan Lewis|The Teaching,the_heist_(deluxe_edition),2012,pop rap|seattle hip hop|pop rap|seattle hip hop,1,0,126.478,4,295679,0.765,0.582,-10.075,0.0415,0.768,0.903,0.111,0.262,https://api.spotify.com/v1/audio-analysis/2r7JnMf6lNNcjKyCv1r6ot,https://p.scdn.co/mp3-preview/b097bf57c81e05aceecd501480254083a82ccdb8?cid=d15799fa66d145678638eaacc0278873
13bGwelJTYytyKQKAU7wYv,Balkan Beast,Gypsy Hill,our_routes,2014,balkan beats|balkan brass,7,1,98.021,4,258184,0.703,0.835,-3.181,0.0389,0.124,0.851,0.095,0.878,https://api.spotify.com/v1/audio-analysis/13bGwelJTYytyKQKAU7wYv,https://p.scdn.co/mp3-preview/c88f2dca2118be9680563ac34a13356eb22cf2a4?cid=d15799fa66d145678638eaacc0278873
69eihm0ByPDKtOnZ2B9mA7,Hot Child In The City - (Pre-Order Exclusive),Nick Gilder,hot_child_in_the_city,2001,classic canadian rock,4,1,110.732,4,214960,0.799,0.71,-5.099,0.0397,0.0367,0.000372,0.12,0.767,https://api.spotify.com/v1/audio-analysis/69eihm0ByPDKtOnZ2B9mA7,
0JaLY1mWTIO2G0qF4l2Dg7,E47,Dub Tractor,more_or_less_mono,2003,indie electronica,7,1,102.018,4,229067,0.761,0.484,-9.131,0.12,0.45,0.963,0.119,0.423,https://api.spotify.com/v1/audio-analysis/0JaLY1mWTIO2G0qF4l2Dg7,https://p.scdn.co/mp3-preview/1f0ee0c5e0cdbd4d5e064e8597a41d4f1b3958d3?cid=d15799fa66d145678638eaacc0278873
0xM20BZHw8hS1vtQuTnapz,Simultaneous,Puscifer,money_shot,2015,alternative metal|industrial rock|nu metal,9,0,179.857,4,402258,0.48,0.83,-8.47,0.145,0.19,0.207,0.354,0.268,https://api.spotify.com/v1/audio-analysis/0xM20BZHw8hS1vtQuTnapz,https://p.scdn.co/mp3-preview/181ab98ea612b20e8b65794f035e3e85b7e09152?cid=d15799fa66d145678638eaacc0278873
4QXdj7gPLbnSlfhEw7w3xl,"Bistro Fada (from the Motion Picture ""Midnight in Paris"")",Stephane Wrembel,bistro_fada,2012,gypsy jazz,4,0,99.008,3,183986,0.78,0.27,-15.139,0.0488,0.897,0.843,0.0977,0.869,https://api.spotify.com/v1/audio-analysis/4QXdj7gPLbnSlfhEw7w3xl,https://p.scdn.co/mp3-preview/996364564980f64146a87a6d9c8dcd8116733cac?cid=d15799fa66d145678638eaacc0278873
4DKgu91CmzVF4B5TjP0jmT,The Man Who Unraveled,General Elektriks,to_be_a_stranger,2016,french indie pop|french indietronica,4,0,100.104,4,255213,0.779,0.663,-4.878,0.0285,0.0714,0.0012,0.101,0.65,https://api.spotify.com/v1/audio-analysis/4DKgu91CmzVF4B5TjP0jmT,https://p.scdn.co/mp3-preview/838f584128e64f68fc9db08b31373ebe9845cd3d?cid=d15799fa66d145678638eaacc0278873
6Mrr7Dr6VNo3EM3EhN02XY,Ezra Was Right,Grandbrothers,ezra_ep,2014,dusseldorf electronic|german house|prepared piano,9,0,96.99,4,472921,0.614,0.588,-11.476,0.035,0.606,0.701,0.114,0.0522,https://api.spotify.com/v1/audio-analysis/6Mrr7Dr6VNo3EM3EhN02XY,https://p.scdn.co/mp3-preview/c5f25a33a3f4e09ed45ab1971b4942cb2a315136?cid=d15799fa66d145678638eaacc0278873
2u0TWxcEOhIwSzyIAwxdIs,Make Me Yours,Bettye Swann,the_money_recordings,1967,southern soul,3,1,107.941,4,195293,0.715,0.491,-8.126,0.0322,0.48,1.19e-05,0.124,0.875,https://api.spotify.com/v1/audio-analysis/2u0TWxcEOhIwSzyIAwxdIs,https://p.scdn.co/mp3-preview/e5922d250d8430c1845f6fc401847f727cd3db44?cid=d15799fa66d145678638eaacc0278873
76c5cWYXWl3u9pDcltf0aT,Love Is Strange - Remastered 2018,Wings,wild_life,1971,album rock|beatlesque|classic rock|folk rock|heartland rock|mellow gold|rock|singer-songwriter|soft rock,4,1,121.912,4,290453,0.821,0.447,-9.924,0.0488,0.00761,0.000371,0.166,0.841,https://api.spotify.com/v1/audio-analysis/76c5cWYXWl3u9pDcltf0aT,
2DKBC6AUFJD5nxHfFuDqWL,Pacific 202,Williams-Fairey Engineering Band,acid_brass,1997,british brass band,0,1,121.692,4,357573,0.428,0.429,-14.62,0.0415,0.805,0.376,0.0844,0.28,https://api.spotify.com/v1/audio-analysis/2DKBC6AUFJD5nxHfFuDqWL,https://p.scdn.co/mp3-preview/01bef1f136dbeb9a463c8cf79ad17eab92cfa0c7?cid=d15799fa66d145678638eaacc0278873
7IlR1849Q8iTKTy69VLJpG,Afromoon,Savana Funk,tindouf,2021,,8,1,91.353,4,386747,0.551,0.659,-9.59,0.0324,0.00711,0.853,0.0922,0.495,https://api.spotify.com/v1/audio-analysis/7IlR1849Q8iTKTy69VLJpG,https://p.scdn.co/mp3-preview/1f2254863f5b3367a05d4465cecfe89a5308a959?cid=d15799fa66d145678638eaacc0278873
37pKTyMwalomKCZjxTc2QZ,Cherry-coloured Funk,Cocteau Twins,heaven_or_las_vegas,1990,alternative rock|art pop|dream pop|ethereal wave|melancholia|scottish indie|shoegaze,2,1,90.085,4,192467,0.49,0.652,-5.813,0.0274,0.00196,6.24e-05,0.0991,0.339,https://api.spotify.com/v1/audio-analysis/37pKTyMwalomKCZjxTc2QZ,https://p.scdn.co/mp3-preview/46a28e2988f0ea7b6317fe2d2eacaf09519a7f86?cid=d15799fa66d145678638eaacc0278873
0uYVJ8z5kgMayMNPJA6Cz9,Running Up That Hill,Placebo,covers,2003,alternative rock|britpop|permanent wave|rock,10,0,179.935,4,297320,0.45,0.357,-13.691,0.0338,0.268,0.519,0.0944,0.0838,https://api.spotify.com/v1/audio-analysis/0uYVJ8z5kgMayMNPJA6Cz9,https://p.scdn.co/mp3-preview/ed69fc3cf7f7ce9aa8487503343f641dcd7725e4?cid=d15799fa66d145678638eaacc0278873
20yPPvSSfIomexVwLdgXSo,Running Up That Hill,Chromatics,night_drive,2007,alternative dance|art pop|dream pop|electronica|indietronica|modern dream pop|neo-synthpop,0,0,101.381,4,366998,0.648,0.914,-5.737,0.0826,0.676,0.308,0.122,0.618,https://api.spotify.com/v1/audio-analysis/20yPPvSSfIomexVwLdgXSo,https://p.scdn.co/mp3-preview/7419dff7bec5fc879ffd675fb4026f9378847fa5?cid=d15799fa66d145678638eaacc0278873
7ohR0qPH6f2Vuj2pUNanJG,Got To Give It Up - Pt. 1,Marvin Gaye,every_great_motown_hit_of_marvin_gaye,1983,classic soul|motown|neo soul|northern soul|quiet storm|soul,2,1,122.644,4,255133,0.855,0.847,-9.019,0.042,0.234,0.00062,0.345,0.89,https://api.spotify.com/v1/audio-analysis/7ohR0qPH6f2Vuj2pUNanJG,
6mR9fQ40cN3OcDh9eSyoL5,Bare Toes,Laraaji|log(m),a_surplus_of_absurdity,2022,ambient|fourth world,9,1,111.009,4,393897,0.648,0.587,-13.164,0.0321,0.0199,0.87,0.0802,0.788,https://api.spotify.com/v1/audio-analysis/6mR9fQ40cN3OcDh9eSyoL5,https://p.scdn.co/mp3-preview/0283c967c920cca73f7368ab876eb6f8a084df38?cid=d15799fa66d145678638eaacc0278873
7eFHUnFvAWit3hnE5UBsjd,Pneumonia,Björk,volta,2007,art pop|electronica|experimental pop|experimental vocal|icelandic experimental|icelandic pop|icelandic singer-songwriter|metropopolis|permanent wave|trip hop,0,1,92.624,3,314147,0.179,0.109,-15.341,0.0356,0.988,0.00139,0.397,0.0314,https://api.spotify.com/v1/audio-analysis/7eFHUnFvAWit3hnE5UBsjd,
2FaJKgSCvUONpSleHt7gvQ,Streetlands,Burial,streetlands_ep,2022,classic dubstep|electronica|hauntology|intelligent dance music|trip hop|wonky,0,0,110.121,4,855377,0.22,0.31,-23.268,0.0891,0.812,0.844,0.363,0.0396,https://api.spotify.com/v1/audio-analysis/2FaJKgSCvUONpSleHt7gvQ,https://p.scdn.co/mp3-preview/36e7e9a006236ee145b561108f6df27b9fe78fd5?cid=d15799fa66d145678638eaacc0278873
6SMHgPgNkhe9lneNTbgtel,Love and Happiness,Al Green,i'm_still_in_love_with_you,1972,classic soul|funk|memphis soul|soul|soul blues|southern soul,6,1,99.163,4,307063,0.823,0.457,-10.961,0.234,0.206,0.000183,0.0763,0.735,https://api.spotify.com/v1/audio-analysis/6SMHgPgNkhe9lneNTbgtel,https://p.scdn.co/mp3-preview/aa3aab6e807bc84c4453080a4194c30f7e3f8cd4?cid=d15799fa66d145678638eaacc0278873
1m3BAsNsQAaSNMD2M6vlKY,Breezin',George Benson,breezin',1976,jazz funk|jazz guitar|smooth jazz|soul jazz|yacht rock,2,1,81.081,4,341733,0.682,0.752,-9.521,0.0454,0.476,0.863,0.0768,0.964,https://api.spotify.com/v1/audio-analysis/1m3BAsNsQAaSNMD2M6vlKY,https://p.scdn.co/mp3-preview/9fdd27aa36c177a509f99abedbb941aadaa915f0?cid=d15799fa66d145678638eaacc0278873
1R9bPJZetPXCOYAWO2wMm2,Still Life,Oneohtrix Point Never,r_plus_seven,2013,ambient|art pop|drone|escape room|experimental pop|fluxwork|hauntology|intelligent dance music|wonky,6,0,100.989,4,293768,0.247,0.203,-14.055,0.0415,0.415,0.0411,0.0957,0.0363,https://api.spotify.com/v1/audio-analysis/1R9bPJZetPXCOYAWO2wMm2,
66P26Llz0KaeWiSb9DT8fw,Cryo,Oneohtrix Point Never,r_plus_seven,2013,ambient|art pop|drone|escape room|experimental pop|fluxwork|hauntology|intelligent dance music|wonky,10,0,108.803,3,167212,0.324,0.138,-21.71,0.0367,0.669,0.928,0.108,0.0365,https://api.spotify.com/v1/audio-analysis/66P26Llz0KaeWiSb9DT8fw,
7JyR9WAhTfrVMjBqUZt4Zq,Zebra,Oneohtrix Point Never,r_plus_seven,2013,ambient|art pop|drone|escape room|experimental pop|fluxwork|hauntology|intelligent dance music|wonky,8,1,120.048,4,404727,0.438,0.404,-9.615,0.0411,0.577,0.858,0.0327,0.0905,https://api.spotify.com/v1/audio-analysis/7JyR9WAhTfrVMjBqUZt4Zq,
0uekzdBsjuz76wVo2XOyg3,Love No More,The Durutti Column,vini_reilly,1989,dream pop|fourth world|uk post-punk,2,1,124.537,3,167266,0.58,0.281,-14.308,0.03,0.955,0.906,0.114,0.387,https://api.spotify.com/v1/audio-analysis/0uekzdBsjuz76wVo2XOyg3,https://p.scdn.co/mp3-preview/e060cddc6812566ff3e09a38516bb4ec52b76159?cid=d15799fa66d145678638eaacc0278873
70MtQkoCPrL5LgI3ky6Jtw,Lay My Love,Brian Eno|John Cale,wrong_way_up_[expanded_edition],1990,abstract|ambient|art pop|art rock|compositional ambient|experimental|experimental ambient|fourth world|glam rock|minimalism|singer-songwriter|art rock|melancholia|singer-songwriter,5,1,102.582,4,284133,0.67,0.743,-9.096,0.0383,0.716,0.0119,0.073,0.968,https://api.spotify.com/v1/audio-analysis/70MtQkoCPrL5LgI3ky6Jtw,
70zcYOhqg2DR076kSbQZsR,I Don't Love Me Anymore,Oneohtrix Point Never,magic_oneohtrix_point_never,2020,ambient|art pop|drone|escape room|experimental pop|fluxwork|hauntology|intelligent dance music|wonky,3,0,130.001,4,174527,0.604,0.844,-6.076,0.0314,0.000128,0.604,0.129,0.459,https://api.spotify.com/v1/audio-analysis/70zcYOhqg2DR076kSbQZsR,
1ps5sx71OhHiBVmGiKQSne,Always Returning - Remastered 2005,Brian Eno,apollo,1983,abstract|ambient|art pop|art rock|compositional ambient|experimental|experimental ambient|fourth world|glam rock|minimalism|singer-songwriter,10,1,70.729,4,244181,0.299,0.114,-24.355,0.042,0.687,0.859,0.0764,0.131,https://api.spotify.com/v1/audio-analysis/1ps5sx71OhHiBVmGiKQSne,
1V5Dp4puHLcNQqwPjnldNE,Long Long Silk Bridge,Susumu Yokota,symbol,2005,abstract|ambient|compositional ambient|drone|fourth world|intelligent dance music|j-ambient|japanese electronic|japanese idm,7,1,178.942,4,182387,0.452,0.633,-12.691,0.0475,0.782,0.841,0.114,0.506,https://api.spotify.com/v1/audio-analysis/1V5Dp4puHLcNQqwPjnldNE,https://p.scdn.co/mp3-preview/95292e9ac7f21d68ac33c654210316dac7aa5ce4?cid=d15799fa66d145678638eaacc0278873
1XYrG94W9WH2gU202w8x4s,Transit (feat. David Sylvian),Fennesz|David Sylvian,venice,2004,abstract|ambient|ambient guitar|drone|electroacoustic improvisation|experimental guitar|glitch|intelligent dance music|mandible|ambient pop|art pop|art rock|experimental rock|fourth world|melancholia|solo wave|sophisti-pop,2,1,132.462,3,299720,0.311,0.348,-13.707,0.0445,0.752,0.00958,0.0872,0.0873,https://api.spotify.com/v1/audio-analysis/1XYrG94W9WH2gU202w8x4s,https://p.scdn.co/mp3-preview/b83ca1e9cc22351e55ae708ea05371f05df25930?cid=d15799fa66d145678638eaacc0278873
5GO4ZyUKa5OFEJsNs4slQk,See_ my shadow,Kee Avil,crease,2022,spectra,11,0,160.139,4,203896,0.537,0.545,-10.612,0.199,0.0142,0.185,0.469,0.47,https://api.spotify.com/v1/audio-analysis/5GO4ZyUKa5OFEJsNs4slQk,https://p.scdn.co/mp3-preview/a4f9975800c242361613e154bf28db166823e3d3?cid=d15799fa66d145678638eaacc0278873
374buquHBf8KY9edm9SBtG,Come On Let's Go,Broadcast,the_noise_made_by_people,2000,art pop|chamber pop|dream pop|experimental rock|hauntology|indietronica|nu gaze|slowcore,2,1,114.863,4,197107,0.576,0.675,-9.088,0.0289,0.000512,0.0725,0.0652,0.366,https://api.spotify.com/v1/audio-analysis/374buquHBf8KY9edm9SBtG,
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Tears For Fears,songs_from_the_big_chair_(super_deluxe_edition),1985,new romantic|new wave|new wave pop|permanent wave|rock|sophisti-pop|synthpop,7,1,112.067,4,251489,0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,
6VpjtABNc3VZZJhqQXg2pY,Cent'anni Sale,Paolo Buonvino|Orchestra Popolare La Notte della Taranta|Roma Sinfonietta,cent'anni_sale,2021,deep soundtrack|italian soundtrack,7,1,92.1,4,233720,0.527,0.519,-10.837,0.0292,0.223,0,0.0819,0.379,https://api.spotify.com/v1/audio-analysis/6VpjtABNc3VZZJhqQXg2pY,
